|Atendimentos_valor_medio|Renda média (R$)|Estabelecimentos_Publicos|Code|Município|Psi_valor_medio|Profissionais_Privados|Assalariados|Estabelecimentos_Total|Profissionais_Total|Estabelecimentos_Privados|Contribuição para o PIB estadual %|0 a 14 anos|Masculino|Renda média em Salários mínimos|15 a 29 anos|Estabelecimentos_Psi|Cidades|60+ anos|PIB (mil R$)|Estabelecimentos_Atend|Pop_Total|Psi_qtd_media|data_ref|Feminino|30 a 59 anos|Atendimentos_qtd_media|Profissionais_Publicos
3147|352340.22|1994.28|18.0|355060|355060 São Roque|795.03|32.0|19905.0|107.5|41.5|89.5|0.13|16599|43049|2.3|19761|210.5|São Roque|13216|2581681.273|231.5|87746|616.92|2016|44697|38170|39167.67|9.5
3148|485864.6|2620.11|38.0|355070|355070 São Sebastião|3302.13|4.0|20311.0|71.0|30.0|33.0|0.13|19715|42181|3.0|21013|160.0|São Sebastião|8629|2613066.152|162.5|84761|1308.92|2016|42580|35404|102861.33|26.0
3151|1033651.32|2213.9|70.5|355100|355100 São Vicente|45362.49|21.5|36522.0|142.5|57.5|72.0|0.25|76733|171536|2.5|84235|218.5|São Vicente|48373|5064791.097|256.5|357796|7033.42|2016|186260|148455|250740.5|36.0
3158|616838.86|2752.99|26.0|355170|355170 Sertãozinho|1689.66|42.5|41534.0|160.0|52.5|134.0|0.25|25133|60435|3.1|29643|242.0|Sertãozinho|14787|5005873.251|291.0|121662|475.58|2016|61227|52099|83959.0|10.0
3163|5450716.3|2786.33|80.5|355220|355220 Sorocaba|6042.89|154.0|188158.0|506.0|240.5|425.5|1.5|128137|320780|3.2|157070|861.5|Sorocaba|86444|30530266.891999997|927.5|654407|15361.83|2016|333627|282756|600762.58|86.5
3165|1159673.08|3472.14|38.0|355240|355240 Sumaré|19830.62|14.0|55230.0|111.5|49.5|73.5|0.6|59326|134410|3.9|68106|181.5|Sumaré|28682|12237213.217|194.5|270643|1825.33|2016|136233|114529|110881.33|35.5
3167|995730.22|2637.6|43.0|355250|355250 Suzano|1787.23|24.0|52981.0|145.0|44.0|102.0|0.51|64679|141372|3.0|72744|151.5|Suzano|31953|10492191.93|199.5|288495|2466.42|2016|147123|119119|215209.83|20.0
3170|1544477.63|2315.28|39.0|355280|355280 Taboão da Serra|6855.37|9.0|58191.0|89.5|38.0|50.5|0.4|62919|132464|2.6|69317|89.0|Taboão da Serra|28089|8113750.992000001|109.0|277183|954.5|2016|144719|116858|268072.67|29.0
3185|306415.44|2276.6|38.0|355400|355400 Tatuí|10833.35|31.0|27532.0|118.5|47.5|80.5|0.19|25186|58432|2.6|28595|278.5|Tatuí|15888|3779661.7819999997|304.0|118007|972.17|2016|59575|48338|81720.58|16.5
3186|2785643.96|2970.59|78.5|355410|355410 Taubaté|27306.99|97.0|77484.0|333.5|147.5|255.0|0.76|61543|150321|3.4|71425|544.0|Taubaté|41922|15525608.250999998|686.0|305566|5027.58|2016|155245|130676|295981.0|50.5
3198|616475.81|1773.01|24.0|355500|355500 Tupã|32896.11|15.0|14881.0|97.0|34.5|73.0|0.08|11281|31763|2.0|13110|182.0|Tupã|13018|1641861.01|196.0|65379|2492.08|2016|33616|27970|77587.83|19.5
3211|159939.78|2946.59|31.5|355620|355620 Valinhos|19238.26|23.5|42622.0|104.0|40.0|72.5|0.26|22269|60534|3.3|26792|334.0|Valinhos|17596|5357711.971|366.0|122882|1508.33|2016|62348|56225|88221.83|16.5
3216|86610.61|2723.32|20.5|355650|355650 Várzea Paulista|61240.22|0.0|16559.0|34.5|10.0|14.0|0.12|26277|58890|3.1|30126|27.5|Várzea Paulista|12176|2539800.88|37.0|117978|5065.58|2016|59088|49399|55606.92|10.0
3218|185902.03|2993.33|19.0|355670|355670 Vinhedo|4271.97|26.0|35123.0|85.0|47.5|66.0|0.4|14257|36832|3.4|16765|226.0|Vinhedo|10226|8085038.402000001|247.5|74401|2439.5|2016|37569|33153|76141.67|21.5
3222|284558.29|2335.25|33.0|355700|355700 Votorantim|621.55|10.0|18013.0|72.0|17.5|39.0|0.15|25750|59134|2.7|29756|96.5|Votorantim|13932|3076564.9869999997|105.0|118979|2173.83|2016|59845|49541|107826.0|7.5
3223|830261.5|1956.78|34.0|355710|355710 Votuporanga|1143.71|40.0|23069.0|116.0|53.0|82.0|0.13|15409|45001|2.2|19958|287.5|Votuporanga|15815|2586155.522|346.0|92074|2189.58|2016|47073|40892|179158.75|13.0
3225|358280.45|1653.86|21.0|350010|350010 Adamantina|38900.46|13.0|9535.0|67.0|24.0|46.0|0.05|5722|16936|2.1|7356|131.5|Adamantina|6877|1059096.842|141.0|34886|3255.67|2015|17950|14931|50799.42|11.0
3243|595804.7|2378.61|43.5|350160|350160 Americana|53288.49|127.5|75466.0|205.0|160.5|161.5|0.51|40916|112489|3.0|51866|704.5|Americana|34026|9882075.173|724.0|229380|4298.83|2015|116891|102572|105239.42|33.0
3246|361011.66|2145.35|29.0|350190|350190 Amparo|971.63|16.5|22965.0|117.0|38.5|88.0|0.17|12389|34544|2.7|15977|230.5|Amparo|11485|3237532.503|237.5|70161|3870.42|2015|35617|30310|57380.25|22.0
3248|188156.93|1883.13|20.0|350210|350210 Andradina|953.2|23.5|14169.0|48.0|40.5|28.0|0.14|10186|28109|2.4|12471|154.0|Andradina|9662|2634536.28|159.0|56970|357.42|2015|28861|24651|55895.58|17.0
3256|1422686.54|2043.39|59.5|350280|350280 Araçatuba|18775.51|72.5|52921.0|232.0|123.0|172.5|0.33|34200|92787|2.6|41578|510.0|Araçatuba|31193|6447731.558999999|604.0|192322|2097.67|2015|99535|85351|176581.58|50.5
3261|1281139.89|2194.07|92.5|350320|350320 Araraquara|3096.1|66.0|72944.0|361.0|122.5|268.5|0.43|40679|109314|2.8|51719|581.0|Araraquara|35818|8337723.3610000005|635.5|226503|1183.67|2015|117189|98287|180651.33|56.5
3262|557816.0|2237.78|37.0|350330|350330 Araras|1434.7|33.5|36062.0|131.5|48.0|94.5|0.24|24279|63542|2.8|30579|280.0|Araras|18557|4565385.01|313.0|128880|1149.75|2015|65338|55465|89312.83|14.5
3271|742890.16|1953.98|39.5|350400|350400 Assis|6323.87|43.0|22734.0|99.0|72.5|59.5|0.14|19037|49628|2.5|23143|279.0|Assis|16166|2710980.6339999996|293.5|101428|2044.33|2015|51800|43082|195345.25|29.5
3272|327207.9|2269.26|32.5|350410|350410 Atibaia|1403.72|61.0|37503.0|111.5|77.5|79.0|0.29|27661|67271|2.9|31589|239.5|Atibaia|20375|5559804.672|245.0|137159|382.5|2015|69888|57534|79547.17|16.5
3276|520171.54|1706.79|31.0|350450|350450 Avaré|1525.26|22.0|20258.0|74.0|41.0|43.0|0.11|18191|43782|2.2|20692|191.0|Avaré|12963|2180929.43|203.0|88222|705.75|2015|44440|36376|209752.83|19.0
3287|6905861.29|1859.99|43.0|350550|350550 Barretos|79113.92|12.0|31913.0|114.0|47.5|71.0|0.2|22787|57533|2.4|27509|207.0|Barretos|18112|3845681.495|231.0|118999|7404.25|2015|61466|50591|253974.17|35.5
3289|1761928.37|3615.48|37.0|350570|350570 Barueri|8857.52|20.0|271304.0|185.5|84.0|148.5|2.46|60369|127149|4.6|68430|207.0|Barueri|24442|47761024.678|248.5|262360|5137.75|2015|135211|109119|464092.83|64.0
3291|364242.68|2048.36|22.0|350590|350590 Batatais|8441.03|18.5|14567.0|51.0|33.0|29.0|0.08|11668|29745|2.6|14193|196.5|Batatais|9588|1595930.985|204.5|60517|782.25|2015|30772|25068|184612.58|14.5
3292|3082703.6|2311.4|100.5|350600|350600 Bauru|63897.73|65.5|123700.0|295.0|173.0|194.5|0.65|70774|177517|2.9|84267|514.0|Bauru|55067|12626757.617999999|569.0|366354|5645.75|2015|188837|156246|424018.75|107.5
3293|630621.78|1852.05|28.0|350610|350610 Bebedouro|40085.05|21.5|26428.0|96.5|39.0|68.5|0.14|14448|37524|2.4|17683|203.0|Bebedouro|12534|2786590.827|236.5|77247|5621.25|2015|39723|32582|138507.5|17.5
3298|187294.92|1583.12|23.5|350650|350650 Birigui|1630.88|12.5|33574.0|80.0|27.5|56.5|0.16|22333|57881|2.0|26589|124.0|Birigui|17188|3086430.3989999997|148.5|118381|404.92|2015|60500|52271|71732.67|15.0
3310|2416784.54|2578.31|41.0|350750|350750 Botucatu|3519.8|61.5|39019.0|127.5|132.0|86.5|0.24|28267|67850|3.3|32288|490.5|Botucatu|21013|4639813.695|525.0|139603|7368.33|2015|71753|58035|192351.5|70.5
3311|1487218.82|2080.94|54.5|350760|350760 Bragança Paulista|1597.36|22.5|40838.0|187.0|50.5|132.5|0.24|30912|79078|2.6|38088|281.0|Bragança Paulista|23290|4719084.077|296.0|160795|464.17|2015|81717|68505|132659.25|28.0
3321|231441.04|2601.51|29.0|350850|350850 Caçapava|1096.61|30.5|20612.0|98.5|41.5|69.5|0.17|19053|45211|3.3|21204|230.5|Caçapava|12434|3324439.922|236.5|91076|933.25|2015|45865|38385|347305.08|11.0
3326|202324.51|2325.42|21.0|350900|350900 Caieiras|2777.8|9.0|23340.0|53.0|24.5|32.0|0.14|21757|46772|3.0|24388|38.5|Caieiras|9344|2745118.077|55.0|95958|1012.58|2015|49186|40469|56601.58|15.5
3328|312287.05|2656.03|19.0|350920|350920 Cajamar|1990.27|3.0|41921.0|37.5|17.5|18.5|0.58|17624|35903|3.4|19549|38.5|Cajamar|5788|11288059.886|43.5|72020|760.25|2015|36117|29059|102934.25|14.5
3333|9434210.63|3131.25|143.0|350950|350950 Campinas|294668.31|284.5|414177.0|902.5|541.5|759.5|2.95|219152|561088|4.0|273065|1887.0|Campinas|167389|57154531.983|2236.0|1163050|73123.0|2015|601962|503444|691850.92|257.0
3345|388063.3|1915.06|43.0|351050|351050 Caraguatatuba|492.86|14.0|22034.0|89.5|28.0|46.5|0.14|25517|56234|2.4|26838|124.0|Caraguatatuba|14897|2728112.9960000003|144.5|113694|1005.17|2015|57460|46442|125682.33|14.0
3346|1110990.23|1946.56|35.0|351060|351060 Carapicuíba|712.09|7.5|36519.0|83.0|46.0|48.0|0.26|91865|189806|2.5|98409|75.5|Carapicuíba|39743|5067266.438|92.5|391405|828.17|2015|201599|161388|221041.25|38.5
3351|929813.67|2025.93|44.0|351110|351110 Catanduva|2051.04|28.5|35680.0|186.5|60.5|142.5|0.19|20939|57892|2.6|26163|329.5|Catanduva|20345|3651935.6739999996|419.5|119182|643.67|2015|61290|51735|155399.75|32.0
3370|656515.01|2664.03|47.0|351300|351300 Cotia|1192.52|12.0|79458.0|105.0|38.5|58.0|0.55|53644|112913|3.4|57114|97.0|Cotia|22798|10653811.937|119.5|230645|231.67|2015|117732|97089|167078.5|26.5
3374|281756.79|2358.5|32.0|351340|351340 Cruzeiro|1050.71|35.0|18152.0|162.0|49.5|130.0|0.1|16651|39402|3.0|18705|202.5|Cruzeiro|11651|1932307.445|259.0|80829|522.5|2015|41427|33822|50152.58|14.5
3375|446266.32|3872.45|39.5|351350|351350 Cubatão|8873.87|23.0|35945.0|80.5|47.0|41.0|0.76|29874|63218|4.9|32285|150.0|Cubatão|12067|14703079.152999999|169.0|126819|1891.5|2015|63601|52593|240504.83|24.0
3378|1449368.74|2610.11|59.0|351380|351380 Diadema|1449.54|14.5|99740.0|133.0|68.0|74.0|0.71|93625|198794|3.3|104763|150.5|Diadema|39975|13679518.487|175.5|411756|4232.42|2015|212962|173393|202568.42|53.5
3385|454339.82|1612.0|16.5|351440|351440 Dracena|29196.24|18.0|10523.0|47.5|33.5|31.0|0.06|7485|22968|2.0|9771|160.5|Dracena|8352|1072620.267|163.5|45736|5279.83|2015|22768|20128|60398.17|15.5
3393|696378.01|2346.74|29.5|351500|351500 Embu das Artes|2402.26|7.0|43826.0|42.0|28.5|12.5|0.49|63927|126983|3.0|68569|44.5|Embu das Artes|22899|9428833.87|50.5|261872|1069.17|2015|134889|106477|267549.83|21.5
3405|562785.11|1739.72|37.5|351550|351550 Fernandópolis|845.13|51.0|15556.0|145.5|67.5|108.0|0.09|11362|33134|2.2|14483|198.5|Fernandópolis|12475|1842794.335|268.5|67910|1271.33|2015|34776|29590|61486.08|16.5
3407|300506.8|1929.9|29.5|351570|351570 Ferraz de Vasconcelos|9172.07|2.5|20314.0|43.5|31.0|14.0|0.14|44952|90095|2.4|50197|31.0|Ferraz de Vasconcelos|16090|2782829.722|41.0|184891|1860.33|2015|94796|73652|89479.5|28.5
3412|2220793.65|1720.73|57.0|351620|351620 Franca|80088.92|98.5|83255.0|323.0|149.0|266.0|0.48|71965|166590|2.2|83494|655.0|Franca|45686|9260257.147|733.0|341729|7377.75|2015|175139|140584|244933.67|50.5
3413|271304.7|1801.04|24.0|351630|351630 Francisco Morato|1624.7|0.0|9493.0|43.5|14.5|19.5|0.07|44017|83607|2.3|46154|45.5|Francisco Morato|13950|1339560.118|51.5|168293|957.0|2015|84686|64172|100275.83|14.5
3414|701768.11|2176.64|43.5|351640|351640 Franco da Rocha|348.79|5.0|14888.0|64.0|82.0|20.5|0.13|34060|74590|2.8|39039|59.0|Franco da Rocha|13316|2462290.126|68.0|146038|120.83|2015|71448|59623|120870.58|77.0
3435|786215.6|2487.74|33.5|351840|351840 Guaratinguetá|969.06|32.5|29593.0|106.0|48.5|72.5|0.22|22548|57144|3.2|27359|248.5|Guaratinguetá|17803|4195833.771000001|263.5|118815|465.5|2015|61671|51105|153448.67|16.0
3438|1187844.24|2545.66|57.0|351870|351870 Guarujá|362.01|20.0|50978.0|137.5|62.5|80.5|0.41|71776|151229|3.2|76999|254.5|Guarujá|34396|8005641.177999999|292.5|310788|1727.5|2015|159559|127617|237164.75|42.5
3439|3730823.87|2518.88|134.5|351880|351880 Guarulhos|41107.33|104.0|342384.0|464.5|249.5|330.0|2.74|307695|644661|3.2|337619|519.0|Guarulhos|132403|53209581.543000005|683.0|1324574|14205.08|2015|679913|546857|812519.92|145.5
3444|516247.63|3625.79|51.0|351907|351907 Hortolândia|1918.37|6.0|44481.0|84.5|36.0|33.5|0.57|47567|110287|4.6|58198|107.0|Hortolândia|20503|11010484.220999999|121.5|216468|2728.25|2015|106181|90200|138755.42|30.0
3462|1087274.2|2910.73|31.0|352050|352050 Indaiatuba|110137.75|36.5|72188.0|164.0|68.0|133.0|0.6|47265|115664|3.7|57146|301.0|Indaiatuba|27709|11634861.408|352.0|232226|15931.83|2015|116562|100106|266217.92|31.5
3479|325807.03|1775.14|35.0|352210|352210 Itanhaém|1359.84|4.5|13651.0|49.5|26.0|14.5|0.08|22053|46386|2.3|20482|39.5|Itanhaém|16423|1518088.938|56.5|96389|704.42|2015|50003|37431|128982.5|21.5
3481|800363.92|1996.06|22.0|352220|352220 Itapecerica da Serra|176.8|9.5|23529.0|35.5|25.5|13.5|0.2|40243|84334|2.5|44520|39.5|Itapecerica da Serra|14789|3805032.155|46.0|167385|856.25|2015|83051|67833|179611.42|16.0
3482|790069.85|1738.25|55.5|352230|352230 Itapetininga|947.47|19.5|33348.0|139.5|62.5|84.0|0.22|34929|78705|2.2|39093|335.5|Itapetininga|19880|4350134.72|354.5|157038|521.58|2015|78333|63136|98910.58|43.0
3483|741221.78|1694.66|42.5|352240|352240 Itapeva|26602.29|16.5|19638.0|89.5|25.0|47.0|0.12|21737|45675|2.2|23434|171.5|Itapeva|10880|2269031.95|187.0|92456|2265.83|2015|46781|36405|114626.0|8.5
3484|653788.57|2920.28|38.0|352250|352250 Itapevi|2360.98|5.0|38361.0|77.0|20.5|39.0|0.56|58077|110216|3.7|61130|63.0|Itapevi|17413|10934781.499000002|76.5|223935|1359.67|2015|113719|87315|142123.33|15.5
3485|216222.82|2278.05|24.0|352260|352260 Itapira|27082.54|17.5|22375.0|55.0|38.5|31.0|0.16|12504|36004|2.9|16861|110.0|Itapira|11858|3035931.2939999998|121.0|72824|3973.25|2015|36820|31601|113615.25|21.0
3491|530126.25|1954.41|40.5|352310|352310 Itaquaquecetuba|528.18|2.0|43930.0|60.5|13.5|20.0|0.33|91269|173562|2.5|96953|48.0|Itaquaquecetuba|27773|6409765.009|58.5|353136|172.25|2015|179574|137141|227510.83|11.5
3494|260242.72|2457.13|35.0|352340|352340 Itatiba|14871.01|14.0|34220.0|103.5|35.5|68.5|0.26|22454|56209|3.1|27447|109.0|Itatiba|14500|5070636.511|132.5|113589|1641.75|2015|57380|49188|88690.58|21.5
3499|970902.9|2343.94|45.0|352390|352390 Itu|701.78|37.5|52967.0|124.5|61.0|79.5|0.38|34752|82560|3.0|40775|240.5|Itu|20452|7310768.841|254.5|167067|807.08|2015|84507|71088|98145.08|23.5
3501|431700.96|1764.44|18.0|352410|352410 Ituverava|4528.31|8.0|6787.0|67.0|19.0|49.0|0.06|7863|19933|2.2|9275|155.0|Ituverava|6574|1092701.0320000001|163.0|40893|363.33|2015|20960|17181|77145.5|11.0
3503|416616.26|2446.34|22.0|352430|352430 Jaboticabal|31460.86|9.0|21579.0|79.0|26.0|57.0|0.13|14176|36773|3.1|17533|112.5|Jaboticabal|11936|2457419.425|127.5|75622|2469.92|2015|38849|31977|55688.75|17.0
3504|940982.49|2619.89|33.0|352440|352440 Jacareí|12668.73|57.0|47942.0|152.0|96.5|119.0|0.51|47554|110248|3.3|52684|322.5|Jacareí|30103|9954836.728|353.5|226263|2457.17|2015|116015|95922|150957.67|39.5
3507|219005.37|2850.1|22.0|352470|352470 Jaguariúna|1080.67|12.0|36089.0|47.5|25.0|25.5|0.46|10843|25879|3.6|12922|66.0|Jaguariúna|6329|8891753.491|71.5|52280|372.08|2015|26401|22186|61482.83|13.0
3508|134099.43|1722.61|28.0|352480|352480 Jales|414.6|24.0|10365.0|99.5|37.0|71.5|0.06|8109|23804|2.2|10061|187.5|Jales|9031|1240866.547|199.5|48712|149.25|2015|24908|21511|47023.75|13.0
3510|238035.65|2543.0|19.0|352500|352500 Jandira|746.47|4.0|20069.0|25.5|11.0|6.5|0.16|28393|58117|3.2|31631|26.0|Jandira|9763|3131193.086|31.5|118949|456.83|2015|60832|49162|223924.25|7.0
3513|3849187.73|1842.9|34.5|352530|352530 Jaú|40216.9|32.0|37568.0|145.5|63.0|111.0|0.21|28717|70259|2.3|32870|373.5|Jaú|20563|4033505.836|426.5|143380|3307.25|2015|73121|61230|227000.58|31.0
3520|2790709.68|2755.02|78.0|352590|352590 Jundiaí|126107.54|190.0|171712.0|499.0|268.0|421.0|2.01|75713|195700|3.5|89035|1286.5|Jundiaí|60784|39080475.341|1487.0|401894|13655.42|2015|206194|176362|276593.17|78.0
3528|431215.62|1976.9|32.5|352670|352670 Leme|18436.51|12.0|22189.0|100.0|26.0|67.5|0.14|21576|49874|2.5|25152|144.5|Leme|12432|2773540.1319999998|162.0|99364|2289.25|2015|49490|40204|177752.67|14.0
3529|236450.81|2254.8|20.0|352680|352680 Lençóis Paulista|40241.31|7.5|18211.0|55.0|16.5|35.0|0.11|13818|32832|2.9|16040|153.5|Lençóis Paulista|8299|2124175.201|160.0|66075|2890.5|2015|33243|27918|96196.58|9.0
3530|1117761.67|2322.88|50.0|352690|352690 Limeira|42216.68|39.0|82661.0|162.5|89.0|112.5|0.54|57975|145472|2.9|69838|526.0|Limeira|40655|10520691.742999999|574.0|296117|4382.67|2015|150645|127649|174239.5|50.0
3532|125263.22|2066.12|28.5|352710|352710 Lins|99.76|36.0|24831.0|162.0|56.5|133.5|0.21|14171|37084|2.6|17306|409.0|Lins|12047|4068603.909|420.5|75947|1308.25|2015|38863|32423|67154.33|20.5
3533|152523.68|2123.04|28.0|352720|352720 Lorena|801.05|15.0|16765.0|62.5|27.0|34.5|0.11|18204|42029|2.7|20494|204.5|Lorena|12609|2057021.021|216.5|86938|689.17|2015|44909|35631|119368.08|12.0
3547|238647.81|1892.2|24.0|352850|352850 Mairiporã|1520.88|11.5|13660.0|44.5|21.5|20.5|0.08|19341|47190|2.4|23067|37.5|Mairiporã|10421|1549304.759|51.5|92759|778.58|2015|45569|39930|70304.67|10.0
3553|2675739.57|2155.14|86.5|352900|352900 Marília|16702.92|57.5|61857.0|243.0|146.5|156.5|0.36|42867|111848|2.7|53060|678.5|Marília|36577|6925439.906|718.0|231677|3104.67|2015|119829|99173|137257.5|89.0
3556|282617.79|2235.13|27.0|352930|352930 Matão|63.91|10.5|32589.0|97.5|32.5|70.5|0.17|14873|40247|2.8|19450|137.5|Matão|11526|3393153.9889999996|162.5|81247|2049.0|2015|41000|35398|72801.0|22.0
3557|993550.81|2729.94|66.5|352940|352940 Mauá|1247.73|17.0|64130.0|200.0|79.5|133.5|0.62|98323|222260|3.5|117905|225.0|Mauá|46327|11970000.757000001|242.0|453327|3072.83|2015|231067|190772|341785.0|62.5
3567|159327.46|2019.28|15.5|353030|353030 Mirassol|2079.33|15.0|13970.0|63.5|31.5|48.0|0.09|10639|28411|2.6|12935|103.5|Mirassol|8841|1678530.644|117.5|57804|780.5|2015|29393|25389|48526.42|16.5
3569|233297.58|1828.93|38.0|353050|353050 Mococa|12642.93|35.0|15196.0|141.0|52.0|103.0|0.09|13022|34101|2.3|15473|124.0|Mococa|11008|1773302.679|212.0|68484|4195.08|2015|34383|28981|74866.0|17.0
3570|1924910.9|2159.58|68.0|353060|353060 Mogi das Cruzes|2400.53|39.5|97638.0|165.0|75.0|97.0|0.73|95010|206910|2.7|103750|112.0|Mogi das Cruzes|50948|14200699.931|180.0|424983|2446.75|2015|218073|175275|275613.5|35.5
3571|594157.36|2338.92|33.0|353070|353070 Mogi Guaçu|44241.52|17.5|38741.0|116.0|31.0|83.0|0.25|28450|72889|3.0|35107|266.5|Mogi Guaçu|20412|4850321.8610000005|298.5|147055|3371.17|2015|74166|63086|113207.5|13.5
3572|561701.16|2326.03|28.0|353080|353080 Mogi Mirim|2698.5|12.5|27038.0|91.5|39.0|63.5|0.21|17047|44840|3.0|20751|181.5|Mogi Mirim|13916|4071107.522|196.0|91241|3329.58|2015|46401|39527|71189.42|26.5
3577|199246.13|2074.16|20.0|353130|353130 Monte Alto|1638.76|30.0|12549.0|75.5|42.0|55.5|0.08|8548|24244|2.6|11084|181.0|Monte Alto|8262|1599187.846|188.5|49339|480.5|2015|25095|21445|58149.08|12.0
3614|2402151.78|2573.12|84.0|353440|353440 Osasco|4482.61|126.5|168969.0|493.5|182.0|409.5|3.4|147677|332181|3.3|168490|592.0|Osasco|81302|65912984.643999994|792.5|691974|1962.5|2015|359793|294505|483806.25|55.5
3617|655091.14|1889.73|36.0|353470|353470 Ourinhos|63967.28|36.0|24539.0|144.5|67.0|108.5|0.14|22395|53426|2.4|25096|342.5|Ourinhos|16857|2741652.6160000004|352.5|110124|5073.83|2015|56698|45776|123790.67|31.0
3637|226092.73|3869.7|22.5|353650|353650 Paulínia|1835.57|19.5|43666.0|62.5|35.5|40.0|1.31|22042|48791|4.9|23933|118.0|Paulínia|9824|25492565.129|132.5|98539|696.58|2015|49748|42740|77695.0|16.0
3647|221298.28|1715.24|19.0|353730|353730 Penápolis|44494.72|11.0|14067.0|54.5|22.0|35.5|0.07|11638|30385|2.2|13484|132.5|Penápolis|10620|1427488.3630000001|140.5|61927|3740.42|2015|31542|26185|71952.0|11.0
3654|746302.3|2703.36|32.0|353800|353800 Pindamonhangaba|4792.42|30.0|31300.0|104.5|41.5|72.5|0.34|34619|78890|3.4|39025|286.5|Pindamonhangaba|20096|6604907.322000001|306.0|160713|869.08|2015|81823|66973|129282.17|11.5
3660|1960585.75|2717.04|112.0|353870|353870 Piracicaba|7322.56|108.5|123277.0|413.5|149.5|301.5|1.1|76371|191323|3.4|91730|683.5|Piracicaba|56694|21294814.119000003|913.0|391014|2146.83|2015|199691|166219|336053.25|41.0
3666|234219.35|2418.71|29.0|353930|353930 Pirassununga|72836.22|17.0|20089.0|79.0|33.0|50.0|0.12|14232|36484|3.1|16772|211.5|Pirassununga|12014|2323689.59|220.5|74438|5511.58|2015|37954|31420|81213.17|16.0
3671|201296.75|1834.46|26.0|353980|353980 Poá|1898.02|5.0|29598.0|40.5|12.0|14.5|0.22|25542|54866|2.3|29095|40.5|Poá|11966|4320707.146000001|50.5|113664|584.58|2015|58798|47061|78266.17|7.0
3686|889715.24|1903.92|45.0|354100|354100 Praia Grande|7674.88|33.5|45733.0|124.0|58.5|79.0|0.33|67097|144199|2.4|69301|155.5|Praia Grande|42523|6343860.299|184.0|300709|1459.75|2015|156510|121788|308616.17|25.0
3691|2413189.79|2057.63|57.5|354140|354140 Presidente Prudente|103536.4|94.0|66741.0|266.5|154.0|209.0|0.36|41960|106880|2.6|49466|653.0|Presidente Prudente|34849|6955499.834|716.5|221872|10670.08|2015|114992|95597|249543.33|60.0
3713|426597.54|2093.73|21.0|354330|354330 Ribeirão Pires|109140.45|21.0|24218.0|77.5|52.5|56.5|0.15|23399|58767|2.7|28054|87.5|Ribeirão Pires|16227|2868177.2339999997|102.5|120162|8915.58|2015|61395|52482|88289.25|31.5
3714|6767009.86|2373.61|98.0|354340|354340 Ribeirão Preto|47742.77|227.5|221847.0|803.0|396.5|705.0|1.43|126921|321478|3.0|159740|1488.5|Ribeirão Preto|96055|27735074.376999997|1879.5|667283|5982.25|2015|345805|284567|537584.08|169.0
3718|775662.17|2371.12|45.5|354390|354390 Rio Claro|11955.96|43.0|62429.0|197.5|83.5|152.0|0.43|37834|97448|3.0|46358|362.0|Rio Claro|29717|8436397.363|405.0|199737|2765.25|2015|102289|85828|220552.17|40.5
3734|386430.58|2244.09|22.0|354520|354520 Salto|3598.98|17.5|29556.0|72.0|30.5|50.0|0.3|22874|56304|2.8|28081|128.5|Salto|14289|5878915.531|144.0|114132|1427.25|2015|57828|48888|103240.83|13.0
3740|941264.98|2197.07|25.0|354580|354580 Santa Bárbara d'Oeste|141887.46|10.5|45274.0|75.0|31.5|50.0|0.26|35228|93926|2.8|45314|222.5|Santa Bárbara d'Oeste|25132|5042906.071|238.5|189614|9436.67|2015|95688|83940|180559.42|21.0
3759|843012.3|2567.56|19.5|354730|354730 Santana de Parnaíba|1997.67|0.0|61202.0|34.0|25.0|14.5|0.41|29143|62748|3.3|32332|31.5|Santana de Parnaíba|12944|8021234.385|36.0|127403|1843.67|2015|64655|52984|142560.17|25.0
3761|2609590.03|2400.33|89.5|354780|354780 Santo André|4983.59|128.5|205769.0|507.5|220.0|418.0|1.31|130839|339779|3.0|156922|477.5|Santo André|111126|25386941.379|676.5|707821|7461.83|2015|368042|308934|515166.67|91.5
3769|2934372.14|2659.24|95.0|354850|354850 Santos|41081.57|174.5|180866.0|492.0|271.5|397.0|1.03|70951|197715|3.4|83593|1212.5|Santos|92685|20049770.184|1382.0|431854|5385.75|2015|234139|184625|487777.5|97.0
