|Atendimentos_valor_medio|Renda média (R$)|Estabelecimentos_Publicos|Code|Município|Psi_valor_medio|Profissionais_Privados|Assalariados|Estabelecimentos_Total|Profissionais_Total|Estabelecimentos_Privados|Contribuição para o PIB estadual %|0 a 14 anos|Masculino|Renda média em Salários mínimos|15 a 29 anos|Estabelecimentos_Psi|Cidades|60+ anos|PIB (mil R$)|Estabelecimentos_Atend|Pop_Total|Psi_qtd_media|data_ref|Feminino|30 a 59 anos|Atendimentos_qtd_media|Profissionais_Publicos
8800|98201.97|1155.37|10.0|353670|353670 Pederneiras|74.21|0.0|9499.0|23.0|4.0|13.0|0.11|10296|20656|3.1|10923|21.0|Pederneiras|4335|1073632.29|23.0|41023|27.08|2007|20367|15469|54486.58|4.0
8801|595.13|707.83|1.0|353680|353680 Pedra Bela|0.0|0.0|469.0|1.0|1.0|0.0|0.0|1333|3072|1.9|1495|1.0|Pedra Bela|780|38080.633|1.0|5863|0.0|2007|2791|2255|5707.0|1.0
8802|585.26|1328.78|3.0|353690|353690 Pedranópolis|0.0|0.0|480.0|3.0|1.0|0.0|0.0|510|1373|3.6|624|3.0|Pedranópolis|422|32596.335|3.0|2669|0.0|2007|1296|1113|3137.33|1.0
8803|35195.69|1034.77|9.0|353700|353700 Pedregulho|0.0|0.0|2042.0|16.5|1.0|7.5|0.05|3964|8077|2.8|4414|13.5|Pedregulho|1687|502856.334|16.5|15856|0.0|2007|7779|5791|14910.92|1.0
8804|99875.62|897.39|8.0|353710|353710 Pedreira|864.2|1.0|11929.0|19.5|6.0|11.5|0.06|8863|20153|2.4|11049|17.5|Pedreira|4410|588256.1|19.5|40656|108.0|2007|20503|16334|32903.83|5.0
8805|4791.9|1013.51|3.0|353715|353715 Pedrinhas Paulista|0.0|0.0|340.0|7.0|1.0|4.0|0.0|681|1486|2.7|712|6.0|Pedrinhas Paulista|360|43532.473|6.0|2985|0.0|2007|1499|1232|5081.0|1.0
8806|8185.94|899.01|4.0|353720|353720 Pedro de Toledo|354.58|0.0|593.0|4.0|1.0|0.0|0.01|2874|5146|2.4|2464|4.0|Pedro de Toledo|1236|69409.272|4.0|10141|51.58|2007|4995|3567|9452.67|1.0
8807|269329.84|890.07|18.5|353730|353730 Penápolis|4492.69|4.0|13493.0|105.5|11.0|87.0|0.09|12695|28704|2.4|14677|99.5|Penápolis|7997|874701.53|103.5|58726|534.92|2007|30022|23357|83895.08|7.0
8808|43770.12|1355.48|10.5|353740|353740 Pereira Barreto|874.88|0.0|3547.0|21.0|2.0|10.5|0.02|5849|12601|3.6|6360|19.0|Pereira Barreto|3387|203276.293|19.0|25560|110.33|2007|12959|9964|22775.83|2.0
8809|1450.56|1044.38|5.0|353750|353750 Pereiras|0.0|0.0|1923.0|6.5|1.0|1.5|0.02|1741|3700|2.8|1875|5.5|Pereiras|941|145777.164|5.5|7265|0.0|2007|3565|2708|8399.42|1.0
8810|198197.68|1023.83|16.0|353760|353760 Peruíbe|657.36|3.0|6113.0|29.5|8.0|13.5|0.05|15476|28825|2.7|14202|23.5|Peruíbe|7672|450128.75299999997|28.5|58710|107.08|2007|29885|21360|84367.42|5.0
8811|2068.93|738.3|1.0|353770|353770 Piacatu|121.7|0.0|552.0|1.0|1.0|0.0|0.01|1147|2627|2.0|1346|1.0|Piacatu|723|53909.545|1.0|5215|44.42|2007|2588|1999|6472.67|1.0
8812|50905.61|909.23|10.0|353780|353780 Piedade|3360.32|0.0|5705.0|16.0|8.0|6.0|0.05|13035|27142|2.4|13748|15.0|Piedade|5877|468054.336|16.0|52759|407.0|2007|25617|20099|44559.58|8.0
8813|35744.96|836.6|6.0|353790|353790 Pilar do Sul|315.1|0.0|3466.0|10.0|3.0|4.0|0.02|6891|13418|2.2|7061|8.0|Pilar do Sul|2767|191629.13100000002|9.0|26295|115.0|2007|12877|9576|20846.08|3.0
8814|521391.73|1651.31|32.0|353800|353800 Pindamonhangaba|823.52|5.0|24367.0|215.5|14.0|183.5|0.33|36014|71272|4.4|39758|197.0|Pindamonhangaba|12851|3107577.047|214.5|144234|103.67|2007|72962|55611|158880.42|9.0
8815|12723.14|811.81|5.0|353810|353810 Pindorama|1304.75|0.0|1916.0|7.0|2.0|2.0|0.01|3037|7552|2.2|3767|7.0|Pindorama|2176|131703.036|7.0|14820|179.67|2007|7268|5840|12631.17|2.0
8816|8253.64|695.18|3.0|353820|353820 Pinhalzinho|376.01|0.0|1246.0|5.0|1.0|2.0|0.01|2893|6493|1.9|3151|5.0|Pinhalzinho|1819|92190.582|5.0|12785|44.58|2007|6292|4922|10072.58|1.0
8817|53.58|797.82|1.0|353830|353830 Piquerobi|0.0|0.0|395.0|1.0|0.0|0.0|0.0|775|1798|2.1|872|1.0|Piquerobi|514|32526.297000000002|1.0|3602|0.0|2007|1804|1441|2939.42|0.0
8818|24369.58|889.46|3.5|353850|353850 Piquete|1083.43|0.0|1173.0|6.5|1.0|3.0|0.01|3276|7171|2.4|3658|5.5|Piquete|1871|62320.087999999996|6.5|14755|197.5|2007|7584|5950|15976.5|1.0
8819|29280.23|860.13|2.0|353860|353860 Piracaia|1149.04|0.0|3439.0|4.5|1.0|2.5|0.02|5957|12631|2.3|6449|4.5|Piracaia|3016|196298.168|4.5|25178|144.25|2007|12547|9756|12134.0|1.0
8820|1628965.18|1419.62|76.0|353870|353870 Piracicaba|2809.33|28.0|104248.0|574.5|58.0|498.5|1.04|81014|177926|3.8|97040|456.5|Piracicaba|40870|9703355.901|570.5|362604|326.67|2007|184678|143680|258979.75|30.0
8821|64416.69|870.56|12.0|353880|353880 Piraju|2128.76|0.0|4081.0|43.5|3.0|31.5|0.03|6631|14107|2.3|7170|41.0|Piraju|3869|258099.25|42.5|28965|249.58|2007|14858|11295|37144.08|3.0
8822|55583.55|808.66|8.0|353890|353890 Pirajuí|393.86|2.0|2378.0|31.0|9.0|23.0|0.02|4463|12252|2.2|6474|29.0|Pirajuí|2878|165064.33|31.0|22462|52.17|2007|10210|8647|9933.5|7.0
8823|6033.45|1068.33|3.0|353900|353900 Pirangi|0.0|0.0|1627.0|12.0|1.0|9.0|0.01|2139|5453|2.9|2677|11.0|Pirangi|1551|119576.109|12.0|10697|0.0|2007|5244|4330|14658.08|1.0
8824|15703.26|813.14|6.0|353910|353910 Pirapora do Bom Jesus|423.47|0.0|7206.0|7.0|1.0|1.0|0.04|4684|7534|2.2|4158|6.0|Pirapora do Bom Jesus|1029|364552.896|6.0|15116|50.17|2007|7582|5245|18726.92|1.0
8825|37535.3|633.55|8.0|353920|353920 Pirapozinho|878.07|0.0|4669.0|20.0|4.0|12.0|0.03|5723|11993|1.7|6236|18.0|Pirapozinho|2882|254262.948|20.0|24504|105.25|2007|12511|9663|35786.42|4.0
8826|148972.47|1152.05|23.0|353930|353930 Pirassununga|91.56|1.0|15969.0|103.5|11.0|80.5|0.11|15459|34443|3.1|17896|94.0|Pirassununga|9107|1018673.355|103.5|70171|10.67|2007|35728|27709|46667.17|10.0
8827|12428.56|789.24|2.0|353940|353940 Piratininga|0.0|0.0|995.0|3.0|2.0|1.0|0.01|2579|5938|2.1|3086|3.0|Piratininga|1592|75966.977|3.0|11914|0.0|2007|5976|4657|11201.33|2.0
8828|28592.7|1422.54|9.0|353950|353950 Pitangueiras|1191.98|1.0|4847.0|26.0|6.0|17.0|0.05|9501|17807|3.8|9890|24.0|Pitangueiras|3194|443282.24|26.0|34904|141.17|2007|17097|12319|27862.33|5.0
8829|795.32|647.71|1.0|353960|353960 Planalto|0.0|0.0|564.0|1.0|1.0|0.0|0.01|1088|2229|1.7|1146|1.0|Planalto|440|66466.98700000001|1.0|4333|0.0|2007|2104|1659|4226.08|1.0
8830|1831.24|929.45|1.0|353970|353970 Platina|0.0|0.0|333.0|1.0|1.0|0.0|0.0|809|1649|2.5|795|1.0|Platina|381|43699.957|1.0|3170|0.0|2007|1521|1185|3315.67|1.0
8831|188639.34|1024.95|15.0|353980|353980 Poá|4931.34|2.0|28293.0|27.0|9.0|12.0|0.32|27529|51222|2.7|29352|22.5|Poá|7996|2979408.875|24.0|105466|590.5|2007|54244|40589|76875.33|7.0
8832|3681.36|775.91|3.0|353990|353990 Poloni|0.0|0.0|503.0|5.0|1.0|2.0|0.01|1086|2641|2.1|1320|5.0|Poloni|937|57500.797|5.0|5338|0.0|2007|2697|1995|3979.67|1.0
8833|91553.88|1791.85|9.5|354000|354000 Pompéia|1830.45|3.0|5823.0|45.5|8.0|36.0|0.06|4325|9783|4.8|5267|39.0|Pompéia|2449|534328.019|45.0|19900|215.67|2007|10117|7859|31528.17|5.0
8834|47.0|849.86|1.0|354010|354010 Pongaí|0.0|0.0|329.0|2.0|1.0|1.0|0.0|659|1870|2.3|892|2.0|Pongaí|585|39563.042|2.0|3624|0.0|2007|1754|1488|3417.75|1.0
8835|52621.36|1112.98|11.0|354020|354020 Pontal|897.26|0.0|5782.0|30.0|4.0|19.0|0.05|10494|19847|3.0|11568|28.0|Pontal|2589|423100.652|29.0|38069|105.92|2007|18222|13418|24612.58|4.0
8836|1268.5|788.39|1.0|354025|354025 Pontalinda|0.0|0.0|306.0|1.0|1.0|0.0|0.0|959|2110|2.1|1131|1.0|Pontalinda|449|30804.607000000004|1.0|4011|0.0|2007|1901|1472|4863.0|1.0
8837|3989.06|565.68|1.0|354030|354030 Pontes Gestal|9.02|0.0|1746.0|1.0|0.0|0.0|0.01|562|1298|1.5|623|1.0|Pontes Gestal|391|68676.048|1.0|2582|6.58|2007|1284|1006|4970.08|0.0
8838|8715.02|853.65|2.0|354040|354040 Populina|0.0|0.0|305.0|3.0|0.0|1.0|0.0|905|2249|2.3|1058|3.0|Populina|705|37196.027|3.0|4388|0.0|2007|2139|1720|9392.75|0.0
8839|677.64|735.65|3.0|354050|354050 Porangaba|0.0|0.0|660.0|6.5|0.0|3.5|0.01|1824|4167|2.0|1905|6.5|Porangaba|1161|92314.925|6.5|8026|0.0|2007|3859|3136|5720.42|0.0
8840|118584.35|958.61|11.5|354060|354060 Porto Feliz|3797.99|0.0|8453.0|47.5|2.0|36.0|0.07|11669|24614|2.6|13289|40.0|Porto Feliz|5197|626314.909|44.0|49032|437.33|2007|24418|18877|59194.5|2.0
8841|71917.82|975.14|12.0|354070|354070 Porto Ferreira|1461.84|2.0|12510.0|84.0|4.0|72.0|0.09|11768|25533|2.6|13592|83.0|Porto Ferreira|5973|804954.8420000001|83.0|51425|174.58|2007|25892|20092|36825.67|2.0
8842|13804.91|834.5|4.0|354075|354075 Potim|851.89|0.0|827.0|4.0|5.0|0.0|0.01|4772|9966|2.2|5815|3.0|Potim|1183|79387.25|4.0|18143|112.83|2007|8177|6373|18605.08|5.0
8843|19775.78|874.54|7.0|354080|354080 Potirendaba|139.06|0.0|2083.0|15.5|1.0|8.5|0.02|3051|7792|2.3|3916|13.5|Potirendaba|2264|187481.193|14.5|15280|14.42|2007|7488|6049|13446.33|1.0
8844|173.88|723.99|2.0|354085|354085 Pracinha|13.93|0.0|154.0|2.0|3.0|0.0|0.0|466|1672|1.9|942|2.0|Pracinha|236|12766.723|2.0|2505|5.08|2007|833|861|3897.92|3.0
8845|21453.98|1168.16|6.0|354090|354090 Pradópolis|9.13|0.0|5562.0|12.0|1.0|6.0|0.02|4001|8397|3.1|4845|12.0|Pradópolis|1430|229869.89800000002|12.0|16467|3.33|2007|8070|6191|13850.08|1.0
8846|801285.29|993.79|37.0|354100|354100 Praia Grande|7961.45|1.0|28839.0|100.0|20.0|63.0|0.22|62789|119798|2.7|63872|79.0|Praia Grande|27349|2073255.8059999999|97.0|247984|949.25|2007|128186|93974|380283.67|19.0
8847|839.62|707.34|2.0|354105|354105 Pratânia|0.0|0.0|740.0|4.0|1.0|2.0|0.01|1212|2335|1.9|1259|3.0|Pratânia|409|76554.815|3.0|4515|0.0|2007|2180|1635|2703.83|1.0
8848|1125.59|1095.62|2.0|354110|354110 Presidente Alves|0.0|0.0|1063.0|2.0|0.0|0.0|0.0|949|2125|2.9|1125|2.0|Presidente Alves|564|45249.084|2.0|4276|0.0|2007|2151|1638|1834.42|0.0
8849|33404.71|728.84|8.0|354120|354120 Presidente Bernardes|1255.0|0.0|1668.0|16.0|7.0|8.0|0.01|2775|7114|2.0|3368|16.0|Presidente Bernardes|2224|109234.397|16.0|14206|150.0|2007|7092|5839|18415.92|7.0
8850|89527.31|899.32|10.5|354130|354130 Presidente Epitácio|1620.38|1.0|6399.0|31.0|3.0|20.5|0.05|10047|20493|2.4|10968|30.0|Presidente Epitácio|4562|513536.654|30.0|41681|193.5|2007|21188|16104|40807.25|2.0
8851|1898480.65|1063.24|43.5|354140|354140 Presidente Prudente|11331.03|15.0|54681.0|430.5|58.0|387.0|0.35|44906|99892|2.8|52643|370.5|Presidente Prudente|25295|3233746.421|427.0|207002|1437.92|2007|107110|84158|204891.25|43.0
8852|110290.54|782.97|12.0|354150|354150 Presidente Venceslau|1711.14|0.0|5224.0|50.0|7.0|38.0|0.04|7834|19295|2.1|9604|48.0|Presidente Venceslau|5136|363504.34|49.0|38623|263.08|2007|19328|16049|37011.25|7.0
8853|107092.65|1071.47|16.0|354160|354160 Promissão|1439.3|0.0|10686.0|36.0|5.0|20.0|0.09|8350|17610|2.9|9149|31.0|Promissão|4192|859384.9659999999|34.0|35157|177.25|2007|17547|13466|50195.75|5.0
8854|113.16|944.39|1.0|354165|354165 Quadra|0.0|0.0|267.0|1.0|1.0|0.0|0.0|749|1649|2.5|760|1.0|Quadra|382|43837.7|1.0|3139|0.0|2007|1490|1248|2604.92|1.0
8855|15394.57|907.51|5.0|354170|354170 Quatá|175.62|1.0|3727.0|10.0|3.0|5.0|0.02|3121|6371|2.4|3371|9.5|Quatá|1426|162317.484|10.0|12759|20.58|2007|6388|4841|14664.67|2.0
8856|32.42|897.87|1.0|354180|354180 Queiroz|0.0|0.0|479.0|1.0|1.0|0.0|0.01|736|1375|2.4|727|1.0|Queiroz|296|72436.033|1.0|2686|0.0|2007|1311|927|4524.75|1.0
8857|43370.16|775.39|3.0|354190|354190 Queluz|105.7|0.0|1175.0|3.0|2.0|0.0|0.01|2799|5538|2.1|3013|3.0|Queluz|1049|63644.869000000006|3.0|10925|14.0|2007|5387|4064|14404.25|2.0
8858|2505.5|1080.81|4.0|354200|354200 Quintana|530.49|0.0|643.0|4.0|1.0|0.0|0.0|1336|2968|2.9|1580|3.0|Quintana|789|46261.66099999999|4.0|5978|62.58|2007|3010|2273|9800.67|1.0
8859|12962.72|1167.32|3.0|354210|354210 Rafard|0.0|0.0|2667.0|3.0|1.0|0.0|0.02|2031|4332|3.1|2354|3.0|Rafard|1023|162657.27599999998|3.0|8737|0.0|2007|4405|3329|7844.0|1.0
8860|141451.11|839.17|7.5|354220|354220 Rancharia|19.41|0.0|3960.0|34.0|7.0|26.5|0.04|6747|14522|2.2|7484|32.0|Rancharia|3729|379396.38|34.0|29462|7.08|2007|14940|11502|45451.0|7.0
8861|1509.64|858.67|2.0|354230|354230 Redenção da Serra|384.58|0.0|391.0|2.5|0.0|0.5|0.0|995|2103|2.3|938|2.5|Redenção da Serra|556|31991.607999999997|2.5|4014|45.58|2007|1911|1525|4602.08|0.0
8862|35552.04|861.12|7.0|354240|354240 Regente Feijó|1155.1|0.0|2890.0|11.0|2.0|4.0|0.03|4154|9195|2.3|4669|9.0|Regente Feijó|2300|266422.557|9.0|18483|137.42|2007|9288|7360|24903.67|2.0
8863|1398.23|824.02|3.0|354250|354250 Reginópolis|0.0|0.0|837.0|3.0|3.0|0.0|0.01|1386|4012|2.2|2334|3.0|Reginópolis|802|64059.369000000006|3.0|6733|0.0|2007|2721|2211|4714.33|3.0
8864|226572.68|887.5|16.0|354260|354260 Registro|8203.42|2.0|8023.0|76.0|9.0|60.0|0.05|14605|27335|2.4|14736|67.0|Registro|5885|471213.624|75.0|55369|1026.17|2007|28034|20143|64376.25|7.0
8865|1264.34|796.44|3.0|354270|354270 Restinga|88.59|0.0|541.0|3.0|1.0|0.0|0.01|1831|3250|2.1|1776|2.0|Restinga|537|86146.852|3.0|6444|32.33|2007|3194|2300|11396.42|1.0
8866|38.08|660.42|4.0|354280|354280 Ribeira|0.0|0.0|332.0|4.0|0.0|0.0|0.0|934|1809|1.8|821|3.0|Ribeira|509|15807.094|3.0|3479|0.0|2007|1670|1215|3111.25|0.0
8867|17588.49|819.35|5.0|354290|354290 Ribeirão Bonito|0.0|0.0|1270.0|14.0|1.0|9.0|0.02|3099|6126|2.2|3261|13.0|Ribeirão Bonito|1392|146326.383|14.0|12155|0.0|2007|6029|4403|11306.92|1.0
8868|16422.38|794.18|10.0|354300|354300 Ribeirão Branco|580.0|0.0|1200.0|11.0|2.0|1.0|0.02|6240|10112|2.1|5362|10.0|Ribeirão Branco|1585|146858.723|10.0|19564|69.25|2007|9452|6377|24255.08|2.0
8869|5775.66|838.43|2.0|354310|354310 Ribeirão Corrente|347.52|0.0|270.0|2.0|2.0|0.0|0.01|1164|2229|2.2|1150|1.0|Ribeirão Corrente|412|63930.293|2.0|4256|126.83|2007|2027|1530|5636.75|2.0
8870|3372.62|939.84|1.0|354320|354320 Ribeirão do Sul|1711.29|0.0|381.0|1.0|1.0|0.0|0.01|1023|2295|2.5|1076|1.0|Ribeirão do Sul|628|49124.595|1.0|4564|204.0|2007|2269|1837|11933.33|1.0
8871|34.46|625.45|1.0|354323|354323 Ribeirão dos Índios|0.0|0.0|156.0|1.0|1.0|0.0|0.0|461|1130|1.7|504|1.0|Ribeirão dos Índios|382|20857.177|1.0|2248|0.0|2007|1118|901|2390.58|1.0
8872|476.46|1182.08|2.5|354325|354325 Ribeirão Grande|0.0|0.0|913.0|2.5|0.0|0.0|0.01|1962|3889|3.2|2063|1.5|Ribeirão Grande|842|111224.772|1.5|7584|0.0|2007|3695|2717|4664.0|0.0
8873|628647.05|1101.23|18.5|354330|354330 Ribeirão Pires|6306.98|22.0|21174.0|76.5|40.0|58.0|0.14|25721|55554|3.0|30710|53.5|Ribeirão Pires|10576|1263745.21|75.5|113171|774.25|2007|57617|46164|92071.33|18.0
8874|5459837.81|1235.61|78.5|354340|354340 Ribeirão Preto|22480.51|48.0|159861.0|663.0|112.0|584.5|1.38|126835|283454|3.3|161234|535.5|Ribeirão Preto|67820|12945539.293|656.5|589352|2734.25|2007|305898|233463|657881.5|64.0
8875|4356.32|833.21|1.0|354360|354360 Rifaina|0.0|0.0|407.0|1.0|0.0|0.0|0.0|766|1757|2.2|874|1.0|Rifaina|460|33491.084|1.0|3483|0.0|2007|1726|1383|9682.0|0.0
8876|6016.5|745.35|4.0|354370|354370 Rincão|0.0|0.0|1159.0|5.0|0.0|1.0|0.01|2752|5367|2.0|2811|5.0|Rincão|1141|114073.256|5.0|10631|0.0|2007|5264|3927|9209.58|0.0
8877|17480.9|834.07|3.0|354380|354380 Rinópolis|40.19|0.0|879.0|4.0|1.0|1.0|0.01|2124|5249|2.2|2526|4.0|Rinópolis|1676|80981.054|4.0|10260|14.67|2007|5011|3934|8440.0|1.0
8878|447548.72|1295.12|29.0|354390|354390 Rio Claro|8430.71|4.0|50569.0|241.0|29.0|212.0|0.43|40139|90345|3.5|48656|179.0|Rio Claro|22898|4051737.8430000003|238.5|185265|1002.0|2007|94920|73572|130951.42|25.0
8879|22085.99|1289.2|6.5|354400|354400 Rio das Pedras|1171.33|1.0|8054.0|63.0|2.0|56.5|0.06|7103|14412|3.5|8160|59.0|Rio das Pedras|2470|589268.1410000001|62.0|28418|140.0|2007|14006|10685|12529.83|1.0
8880|19295.1|1256.36|9.0|354410|354410 Rio Grande da Serra|1156.72|0.0|2959.0|11.0|3.0|2.0|0.03|11744|21353|3.4|12276|8.5|Rio Grande da Serra|2943|240365.164|10.0|42969|136.33|2007|21616|16006|30094.33|3.0
8881|16366.56|868.8|3.0|354420|354420 Riolândia|0.0|0.0|439.0|4.0|3.0|1.0|0.01|2324|5760|2.3|3032|3.0|Riolândia|1033|82472.233|4.0|10228|0.0|2007|4468|3839|9125.67|3.0
8882|3132.71|647.28|3.0|354350|354350 Riversul|0.0|0.0|306.0|4.0|0.0|1.0|0.0|1685|3305|1.7|1600|3.0|Riversul|946|29643.426|3.0|6609|0.0|2007|3304|2378|3818.5|0.0
8883|30641.46|1414.72|10.0|354425|354425 Rosana|0.0|2.0|1920.0|22.0|2.0|12.0|0.07|5721|10728|3.8|5550|20.0|Rosana|1861|672266.9920000001|21.0|21482|0.0|2007|10754|8350|22169.33|0.0
8884|5860.68|719.87|2.5|354430|354430 Roseira|0.0|0.0|1477.0|2.5|1.0|0.0|0.01|2396|4812|1.9|2661|2.5|Roseira|825|96478.311|2.5|9521|0.0|2007|4709|3639|10182.33|1.0
8885|355.38|1037.61|4.0|354440|354440 Rubiácea|0.0|0.0|161.0|4.0|0.0|0.0|0.01|642|1372|2.8|714|3.0|Rubiácea|304|55787.14|3.0|2677|0.0|2007|1305|1017|1155.92|0.0
8886|3654.13|995.42|2.0|354450|354450 Rubinéia|0.0|0.0|319.0|2.0|1.0|0.0|0.0|571|1414|2.7|633|2.0|Rubinéia|488|25830.69|2.0|2856|0.0|2007|1442|1164|2796.92|1.0
8887|98.38|954.15|1.0|354460|354460 Sabino|0.0|0.0|371.0|2.0|0.0|1.0|0.01|1152|2643|2.6|1295|1.0|Sabino|795|48651.613|2.0|5260|0.0|2007|2617|2018|3684.5|0.0
8888|118.48|726.87|1.0|354470|354470 Sagres|0.0|0.0|285.0|1.0|0.0|0.0|0.0|565|1237|1.9|611|1.0|Sagres|350|19727.196|1.0|2463|0.0|2007|1226|937|1859.58|0.0
8889|3546.56|755.17|1.0|354480|354480 Sales|0.0|0.0|559.0|1.0|2.0|0.0|0.0|1180|2715|2.0|1302|1.0|Sales|734|45731.287000000004|1.0|5316|0.0|2007|2601|2100|6649.92|2.0
8890|16110.08|1107.28|5.0|354490|354490 Sales Oliveira|0.0|0.0|1478.0|14.5|1.0|9.5|0.02|2350|5201|3.0|2728|14.5|Sales Oliveira|1261|149386.905|14.5|10448|0.0|2007|5247|4109|7614.17|1.0
8891|69327.34|1434.69|4.0|354500|354500 Salesópolis|906.35|0.0|1571.0|6.0|1.0|2.0|0.02|4077|7901|3.8|3973|5.0|Salesópolis|1746|201614.72600000002|5.0|15622|108.5|2007|7721|5826|16875.92|1.0
8892|1568.98|886.66|1.0|354510|354510 Salmourão|0.0|0.0|207.0|1.0|0.0|0.0|0.0|1133|2470|2.4|1215|1.0|Salmourão|656|35260.711|1.0|4807|0.0|2007|2337|1803|3159.92|0.0
8893|5868.57|1074.22|1.0|354515|354515 Saltinho|1116.27|0.0|1459.0|1.0|0.0|0.0|0.01|1360|3424|2.9|1829|1.0|Saltinho|831|93616.005|1.0|6852|130.08|2007|3428|2832|8034.58|0.0
8894|237561.65|1160.51|19.0|354520|354520 Salto|3073.42|1.0|23272.0|57.5|11.0|38.5|0.23|24748|51744|3.1|28493|45.5|Salto|9940|2187883.471|55.5|104327|363.92|2007|52583|41146|104964.5|10.0
8895|95721.42|1168.2|11.0|354530|354530 Salto de Pirapora|3088.86|0.0|4345.0|25.5|9.0|14.5|0.07|10104|19740|3.1|10580|20.5|Salto de Pirapora|4011|657572.8489999999|25.5|39573|369.67|2007|19833|14878|33425.5|9.0
8896|33851.14|927.07|1.0|354540|354540 Salto Grande|400.65|0.0|1005.0|2.0|1.0|1.0|0.01|2140|4427|2.5|2188|2.0|Salto Grande|1218|102278.635|2.0|8890|47.33|2007|4463|3344|12990.42|1.0
8897|973.61|904.46|2.0|354550|354550 Sandovalina|0.0|0.0|446.0|2.0|1.0|0.0|0.01|992|1821|2.4|921|2.0|Sandovalina|337|139404.387|2.0|3605|0.0|2007|1784|1355|5695.92|1.0
8898|4752.56|1100.78|5.0|354560|354560 Santa Adélia|0.0|0.0|2036.0|10.0|2.0|5.0|0.02|3266|7235|3.0|3686|10.0|Santa Adélia|1856|140798.782|10.0|14405|0.0|2007|7170|5597|7873.83|2.0
8899|5995.71|952.7|2.0|354570|354570 Santa Albertina|0.0|0.0|424.0|5.5|1.0|3.5|0.0|1102|2944|2.6|1392|5.5|Santa Albertina|1015|46316.967000000004|5.5|5816|0.0|2007|2872|2307|6771.25|1.0
8900|430108.92|1150.36|20.0|354580|354580 Santa Bárbara d'Oeste|1009.82|2.0|37204.0|91.5|8.0|71.5|0.28|39722|90019|3.1|49666|79.5|Santa Bárbara d'Oeste|17209|2596466.123|88.5|181260|173.25|2007|91241|74663|114947.83|6.0
8901|16759.11|1075.78|5.0|354600|354600 Santa Branca|1512.04|0.0|2180.0|9.0|1.0|4.0|0.02|3348|6955|2.9|3453|9.0|Santa Branca|1606|215478.155|9.0|13861|180.58|2007|6906|5454|15036.08|1.0
8902|1298.69|1096.57|2.0|354610|354610 Santa Clara d'Oeste|4.57|0.0|275.0|2.0|1.0|0.0|0.0|440|1097|2.9|531|1.0|Santa Clara d'Oeste|340|23008.27|2.0|2144|1.67|2007|1047|833|1705.42|1.0
8903|1599.83|650.48|4.0|354620|354620 Santa Cruz da Conceição|0.0|0.0|1132.0|4.0|1.0|0.0|0.01|866|1979|1.7|997|3.0|Santa Cruz da Conceição|565|73340.058|3.0|3957|0.0|2007|1978|1529|4539.0|1.0
8904|1319.4|890.32|1.0|354625|354625 Santa Cruz da Esperança|0.0|0.0|182.0|1.0|1.0|0.0|0.0|503|976|2.4|504|1.0|Santa Cruz da Esperança|259|24889.622000000003|1.0|1952|0.0|2007|976|686|1071.67|1.0
8905|33155.99|928.42|4.0|354630|354630 Santa Cruz das Palmeiras|1173.31|2.0|4935.0|51.5|6.0|47.5|0.03|7291|14883|2.5|8154|50.5|Santa Cruz das Palmeiras|2952|233916.638|51.5|29339|142.67|2007|14456|10942|26954.5|4.0
8906|93853.24|820.47|13.0|354640|354640 Santa Cruz do Rio Pardo|1572.87|1.0|8146.0|46.5|5.0|33.5|0.07|10378|21679|2.2|10968|38.0|Santa Cruz do Rio Pardo|5752|629685.56|45.5|44056|190.75|2007|22377|16958|62876.0|4.0
8907|5444.28|874.3|1.0|354650|354650 Santa Ernestina|0.0|0.0|328.0|1.0|1.0|0.0|0.01|1433|2988|2.3|1699|1.0|Santa Ernestina|501|53113.878|1.0|5748|0.0|2007|2760|2115|9333.83|1.0
8908|129647.38|914.36|12.5|354660|354660 Santa Fé do Sul|2017.27|0.0|5306.0|63.0|8.0|50.5|0.04|5731|14080|2.5|7267|51.0|Santa Fé do Sul|4318|414861.904|63.0|29115|238.33|2007|15035|11799|36379.08|8.0
8909|15368.45|1162.88|7.0|354670|354670 Santa Gertrudes|585.2|1.0|5314.0|32.0|5.0|25.0|0.07|5340|10377|3.1|5912|30.0|Santa Gertrudes|1633|647374.563|30.5|20451|66.67|2007|10074|7566|21293.0|4.0
8910|95613.2|836.15|15.5|354680|354680 Santa Isabel|2594.72|0.0|7498.0|22.5|4.0|7.0|0.05|12629|24917|2.2|13351|18.5|Santa Isabel|4719|500987.83|20.5|49648|309.25|2007|24731|18949|56533.67|4.0
8911|6465.06|745.47|3.0|354690|354690 Santa Lúcia|0.0|0.0|688.0|4.0|0.0|1.0|0.01|2193|4209|2.0|2331|4.0|Santa Lúcia|728|72989.117|4.0|8323|0.0|2007|4114|3071|9980.0|0.0
8912|17905.42|915.08|2.0|354700|354700 Santa Maria da Serra|0.0|0.0|1352.0|5.0|0.0|3.0|0.01|1396|2724|2.5|1493|5.0|Santa Maria da Serra|551|67744.555|5.0|5321|0.0|2007|2597|1881|7084.33|0.0
8913|44.42|835.1|2.0|354710|354710 Santa Mercedes|0.0|0.0|234.0|2.0|1.0|0.0|0.0|692|1460|2.2|720|2.0|Santa Mercedes|426|23134.993|2.0|2888|0.0|2007|1428|1050|2803.5|1.0
