|Psi_qtd_media_1000|Psi_valor_medio_1000|Profissionais_Publicos_1000|Profissionais_Privados_1000|Profissionais_Total_1000|0 a 14 anos_1000|15 a 29 anos_1000|30 a 59 anos_1000|60+ anos_1000|Feminino_1000|Masculino_1000|Atendimentos_valor_medio_1000|Atendimentos_qtd_media_1000|Estabelecimentos_Psi_1000|Estabelecimentos_Atend_1000|Estabelecimentos_Publicos_1000|Estabelecimentos_Privados_1000|Estabelecimentos_Total_1000|PIB (mil R$)_1000|Assalariados_1000|Profissionais_Privados_Prop|Profissionais_Publicos_Prop|Estabelecimentos_Psi_Prop|Estabelecimentos_Atend_Prop|Estabelecimentos_Publicos_Prop|Estabelecimentos_Privados_Prop|Contribuição para o PIB estadual %|Renda média (R$)|Renda média em Salários mínimos|Code|Cidades|data_ref|Município
3009|9.598539472956276|43.47883280776489|0.08913149046293052|0.19670397895267425|0.2858354694156048|0.212163682298486|0.23854045647617117|0.4191147091547261|0.13018115207061673|0.5093157775032118|0.49068422249678817|4523.031884485588|1000.979954635145|1.8809817987349478|2.0069952852515045|0.21514497697948748|0.48561294803941457|0.7007579250189021|41575.41666820342|180.30993170683732|0.6881720430107527|0.3118279569892473|0.48379446640316204|0.516205533596838|0.30701754385964913|0.6929824561403509|0.33|2767.69|3.1|353800|Pindamonhangaba|2016|353800 Pindamonhangaba
3015|5.919834283280258|19.54143932171761|0.11409504878197196|0.29537940406888297|0.409474452850855|0.19253412709681345|0.23045932131194094|0.4275242895681629|0.1494822620230827|0.5107173282489199|0.4892826717510801|5304.043173566459|938.2515567635544|1.7684732561205656|2.4074055292996084|0.3004502951258595|0.8214843512301981|1.1219346463560576|55334.07773675989|306.6494594430133|0.7213622291021672|0.2786377708978328|0.42349726775956287|0.5765027322404371|0.2677966101694915|0.7322033898305085|1.07|2909.53|3.3|353870|Piracicaba|2016|353870 Piracicaba
3021|70.66767182142047|936.723551309592|0.21348419549815204|0.26685524437269004|0.48033943987084204|0.1888000853936782|0.220822714718401|0.42445995169920075|0.16591724818872003|0.5098269443740243|0.4901730556259757|3026.0521435147502|1008.0901170160246|2.862022495897101|2.9954501180834456|0.38694010434040055|0.7405233031342149|1.1274634074746155|33221.915593686215|257.9956502595167|0.5555555555555556|0.4444444444444444|0.4886104783599089|0.5113895216400911|0.3431952662721893|0.6568047337278107|0.12|2614.17|3.0|353930|Pirassununga|2016|353930 Pirassununga
3026|6.467206894446237|20.005669774866327|0.06978184450860497|0.047975018099665916|0.1177568626082709|0.22182776096229165|0.2514675994173216|0.41704247097511404|0.10966216864527271|0.5176504452953953|0.4823495547046047|2309.194630287065|727.5578971241157|0.3576319531066005|0.4535819893059323|0.22679099465296615|0.13956368901720995|0.36635468367017615|38690.7607791143|234.27509747651405|0.4074074074074074|0.5925925925925926|0.44086021505376344|0.5591397849462365|0.6190476190476191|0.38095238095238093|0.22|1971.3|2.2|353980|Poá|2016|353980 Poá
3041|10.426438398999375|122.55924927037731|0.08794559099437148|0.1302897644361059|0.2182353554304774|0.2198444340212633|0.22783771106941839|0.4068916770898478|0.1454261778194705|0.5207584167187825|0.4792415832812174|3220.6096909526786|1301.1851482697518|0.5586173650198041|0.6547060662914321|0.16937669376693767|0.2719798832603711|0.44135657702730874|20185.814786585368|151.9276370648322|0.5970149253731343|0.40298507462686567|0.4604026845637584|0.5395973154362416|0.3837638376383764|0.6162361623616236|0.3|2031.19|2.3|354100|Praia Grande|2016|354100 Praia Grande
3046|46.2102500357705|456.5996566032337|0.25933609958506226|0.476194734582916|0.7355308341679783|0.1863195736156818|0.2183967663471169|0.4330599871226213|0.16222367291458006|0.5182384819001288|0.4817615180998712|10762.107418800973|1193.9875160967233|3.0583774502790098|3.364662326513092|0.2660430676777794|1.0395800543711546|1.305623122048934|33074.92329464158|291.63685791958795|0.6474164133738601|0.3525835866261398|0.4761573268360599|0.5238426731639402|0.20376712328767124|0.7962328767123288|0.36|2223.61|2.5|354140|Presidente Prudente|2016|354140 Presidente Prudente
3068|80.42141192416403|991.7981288946925|0.23967338303112448|0.18595348683449314|0.4256268698656176|0.19157341443660225|0.2283426172333427|0.43937916329195525|0.1407048050380998|0.5110745632159209|0.48892543678407907|3479.5692490784973|705.6838129555861|0.6942263508487744|0.8099307426569035|0.1735565877121936|0.42975916957305077|0.6033157572852443|24799.85784062546|182.13524190482488|0.4368932038834951|0.5631067961165048|0.46153846153846156|0.5384615384615384|0.2876712328767123|0.7123287671232876|0.15|2323.46|2.6|354330|Ribeirão Pires|2016|354330 Ribeirão Pires
3069|7.42519864260884|41.852652706505545|0.24904225885023767|0.3650649135668172|0.6141071724170549|0.1876374535909381|0.23450765010523328|0.4296873152505498|0.1481675810532788|0.5179103506987963|0.4820896493012037|9955.287898763214|890.0065770804265|2.165263556175657|2.7963676780097906|0.14706056234776646|1.0700688154752052|1.2171293778229717|44392.398571073856|322.7232955754724|0.5944645006016848|0.4055354993983153|0.4364015490020852|0.5635984509979148|0.12082574377656345|0.8791742562234366|1.47|2573.02|2.9|354340|Ribeirão Preto|2016|354340 Ribeirão Preto
3073|13.69592733229097|57.529347529347525|0.17869108778199688|0.2506638870275234|0.4293549748095203|0.1872335145062418|0.2276325912689549|0.43222892313801403|0.15290497108678927|0.5120144938326756|0.48798550616732433|3718.284962648599|656.8146824510461|1.9358201176382994|2.1567021567021567|0.2233638597274961|0.7892189710371529|1.012582830764649|44279.92891072891|307.2295435931799|0.5838150289017341|0.4161849710982659|0.4730139478471801|0.5269860521528199|0.22058823529411764|0.7794117647058824|0.44|2524.35|2.9|354390|Rio Claro|2016|354390 Rio Claro
3089|11.291293374847141|27.363815338716254|0.11708281657892683|0.18646522640347607|0.3035480429824029|0.19747968396312324|0.24058350606662446|0.43151522510255585|0.13042158486769642|0.5069165589793847|0.49308344102061524|2857.0580123674144|775.9006270435289|1.2141921719296116|1.365966193420813|0.21682003070171635|0.49434966999991325|0.7111697007016297|52362.30241190602|250.40111705679817|0.6142857142857143|0.38571428571428573|0.47058823529411764|0.5294117647058824|0.3048780487804878|0.6951219512195121|0.3|2474.01|2.8|354520|Salto|2016|354520 Salto
3095|49.451660965731435|749.6100455375318|0.1075483180492309|0.0786938912555348|0.1862422093047657|0.1828898495372799|0.2328447317062934|0.4450611713848026|0.13920424737162404|0.5047740960695024|0.49522590393049754|4780.491049881434|870.6219965164837|1.2695947789226283|1.3561580593037166|0.13902587455144483|0.3042830461880679|0.4433089207395127|28199.311732734557|234.22449793297378|0.4225352112676056|0.5774647887323944|0.4835164835164835|0.5164835164835165|0.3136094674556213|0.6863905325443787|0.26|2393.01|2.7|354580|Santa Bárbara d'Oeste|2016|354580 Santa Bárbara d'Oeste
3114|13.793940972754298|18.813325569278863|0.24134971957461154|0.0|0.24134971957461154|0.22469275797603358|0.2488047442459162|0.41853106132581447|0.10797143645223574|0.5077155291305281|0.49228447086947197|6533.073492905085|1113.5007968371694|0.2566735112936345|0.2873210947316804|0.15323791719022956|0.1187593858224279|0.27199730301265745|63328.12993042999|438.1914861013209|0.0|1.0|0.47183098591549294|0.528169014084507|0.5633802816901409|0.43661971830985913|0.41|2797.9|3.2|354730|Santana de Parnaíba|2016|354730 Santana de Parnaíba
3116|11.806299004294647|7.165391781068653|0.1301621609451602|0.16323038561771444|0.29339254656287467|0.18246202079217394|0.21739191615586814|0.438251070847616|0.16189499220434192|0.519957728958759|0.480042271041241|3835.4542589059065|750.8763079538227|0.5846743553806927|0.8013767638731757|0.1259406854550469|0.5157235890421753|0.6416642744972223|37764.44776768376|272.4371422299522|0.5563549160671463|0.44364508393285373|0.4218274111675127|0.5781725888324873|0.1962719298245614|0.8037280701754386|1.32|2572.72|2.9|354780|Santo André|2016|354780 Santo André
3124|11.704204464742233|93.81323875427722|0.22788740280081715|0.43957976174776914|0.6674671645485862|0.16225583079418182|0.19010436548974968|0.42797716961532145|0.21966263410074705|0.542203127494326|0.457796872505674|6659.842699852626|970.5745770201581|2.8237215748060644|3.2424791373131496|0.22094666972058924|0.9647618981516828|1.1857085678722719|50223.27196799859|400.0893040989656|0.658578856152513|0.341421143847487|0.46548436308161706|0.5345156369183829|0.18634146341463415|0.8136585365853658|1.06|2887.78|3.3|354850|Santos|2016|354850 Santos
3126|29.08736157668086|11.908689904987257|0.13632369086655616|0.2507382171295586|0.3870619079961148|0.19747460362669705|0.23373427104557837|0.4382818833117893|0.13050924201593528|0.5169150922497547|0.48308490775024526|4349.733243749194|855.6776382894298|0.6621436413518441|0.9840866434429523|0.12050040531954517|0.6104136693712313|0.7309140746907765|52609.78202693853|305.55007826440465|0.6477987421383647|0.3522012578616352|0.4022181146025878|0.5977818853974122|0.16486261448792672|0.8351373855120733|2.12|3570.65|4.1|354870|São Bernardo do Campo|2016|354870 São Bernardo do Campo
3127|29.63842805778086|329.77821232574274|0.3280136251813537|0.41947896297230813|0.7474925881536617|0.1497634517126096|0.1872642402069009|0.444332303034126|0.21864000504636347|0.5397842679618999|0.46021573203810007|8625.383965180094|1370.187535482243|2.781807859711096|3.84469816438529|0.27124203620765786|1.9996215227401755|2.270863558947833|81756.43111713872|660.4806661199773|0.5611814345991561|0.4388185654008439|0.41980009519276534|0.5801999048072346|0.11944444444444445|0.8805555555555555|0.64|3169.25|3.6|354880|São Caetano do Sul|2016|354880 São Caetano do Sul
3128|14.206525389713049|162.14790664908213|0.1269690441278865|0.1392563709789723|0.2662254151068588|0.18663220754114207|0.22430105589095406|0.4358560580617151|0.15321067850618872|0.509461241675336|0.4905387583246639|4483.6516297091175|699.1519696584943|1.9925948376844123|2.203527281961385|0.22731554674508714|0.8642086551930339|1.0915242019381208|40924.43043734692|293.6425370872482|0.5230769230769231|0.47692307692307695|0.47486578818936065|0.5251342118106394|0.20825515947467166|0.7917448405253283|0.49|2860.06|3.3|354890|São Carlos|2016|354890 São Carlos
3130|30.46613011401744|9.972725240330874|0.2906326849988822|0.6092108204784261|0.8998435054773083|0.1753297563156718|0.21162530739995528|0.4387547507265817|0.1742901855577912|0.5164542812430136|0.4835457187569864|11144.042812430136|1120.2753185781355|4.907221104404203|5.181086519114689|0.4583053878828527|1.0619271182651464|1.520232506147999|31159.004594232065|250.32416722557565|0.6770186335403726|0.32298136645962733|0.48642659279778394|0.5135734072022161|0.3014705882352941|0.6985294117647058|0.14|2176.76|2.5|354910|São João da Boa Vista|2016|354910 São João da Boa Vista
3137|18.589788376326094|2.7490852929820373|0.22982588391034953|0.41368659103862915|0.6435124749489787|0.17510893746897352|0.22401588556509588|0.4214271268087297|0.17944805015720092|0.5078784313004467|0.4921215686995532|5593.984996966299|999.4360992112375|2.2890658037470812|2.9877364908345436|0.36772141425655924|1.5444299398775487|1.912151354134108|31661.098972218646|265.6419496589384|0.6428571428571429|0.35714285714285715|0.4337979094076655|0.5662020905923345|0.19230769230769232|0.8076923076923077|0.08|2109.58|2.4|354970|São José do Rio Pardo|2016|354970 São José do Rio Pardo
3138|30.137395259595195|160.60255782385946|0.2929488770665754|0.2348063518472551|0.5277552289138305|0.17478537581315676|0.21612023874215355|0.44540081444260327|0.16369357100208642|0.5190472676367524|0.48095273236324765|12859.724874043164|1306.246743459525|1.827017042468642|2.2205972131840412|0.2079713402075688|1.3618768407140798|1.5698481809216485|34933.5436370833|292.10133794895535|0.4449152542372881|0.5550847457627118|0.45138121546961324|0.5486187845303867|0.13247863247863248|0.8675213675213675|0.77|2396.97|2.7|354980|São José do Rio Preto|2016|354980 São José do Rio Preto
3139|10.059436258698252|5.285927684451669|0.0967667019327536|0.47021449235471374|0.5669811942874673|0.20495474185511087|0.23742534628143483|0.4287539029236446|0.12886600893980968|0.5100264639010026|0.48997353609899735|5258.627532778824|752.2058077224129|2.0277999982797033|2.2485714367633185|0.13260622116710677|0.845095863546048|0.9777020847131549|59680.315736129385|267.7427123921589|0.8293299620733249|0.1706700379266751|0.4741870600067047|0.5258129399932954|0.13563049853372433|0.8643695014662757|2.04|3290.19|3.7|354990|São José dos Campos|2016|354990 São José dos Campos
3144|11.713707390120668|40.47266819463764|0.19026166364299643|0.17125629090313862|0.36151795454613506|0.1986264397089691|0.23161868551689124|0.4278342292335736|0.14192064554056602|0.5255685891841879|0.4744314108158121|5211.9340956886|782.8119301507221|1.2244949561321063|1.4920257282010454|0.09777162212561412|0.769031406357659|0.8668030284832731|56813.72945124128|407.27490735192697|0.4737144829172898|0.5262855170827102|0.45075856156519345|0.5492414384348066|0.11279566281245502|0.887204337187545|33.5|3694.73|4.2|355030|São Paulo|2016|355030 São Paulo
3147|7.030747840357395|9.060583958243111|0.10826704351195496|0.3646889886718483|0.4729560321838033|0.18917101634262531|0.22520684703576233|0.435005584300139|0.15061655232147333|0.5093907414583001|0.4906092585416999|4015.456203131766|446.3755612791466|2.398969753607002|2.6382969024229026|0.20513755612791468|1.0199895151915757|1.2251270713194904|29422.21039135687|226.84794748478564|0.7710843373493976|0.2289156626506024|0.4762443438914027|0.5237556561085973|0.16744186046511628|0.8325581395348837|0.13|1994.28|2.3|355060|São Roque|2016|355060 São Roque
3148|15.442479442196294|38.958129328346764|0.3067448472764597|0.04719151496560919|0.35393636224206887|0.23259517938674626|0.24790882599308645|0.4176920989606069|0.10180389565956041|0.5023536768089097|0.49764632319109026|5732.171635539929|1213.5454985193662|1.8876605986243673|1.917155295477873|0.44831939217328726|0.38932999846627575|0.837649390639563|30828.6376045587|239.62671511662202|0.13333333333333333|0.8666666666666667|0.49612403100775193|0.5038759689922481|0.5352112676056338|0.4647887323943662|0.13|2620.11|3.0|355070|São Sebastião|2016|355070 São Sebastião
3151|19.65762613332737|126.78311104651813|0.10061599347113998|0.060090107211930824|0.1607061006830708|0.21446019519502735|0.2354274502789299|0.4149152030766135|0.1351971514494293|0.5205759706648482|0.4794240293351519|2888.9404017932|700.7917919708437|0.610683182595669|0.7168889534818724|0.19703965388098246|0.20123198694227995|0.3982716408232624|14155.52744301222|102.0749253764715|0.3739130434782609|0.6260869565217392|0.46|0.54|0.49473684210526314|0.5052631578947369|0.25|2213.9|2.5|355100|São Vicente|2016|355100 São Vicente
3158|3.9090266475974422|13.888149134487351|0.0821949335042988|0.34932846739326984|0.4315234008975687|0.20658052637635416|0.24365044138679293|0.4282273840640463|0.12154164817280663|0.5032549193667702|0.49674508063322975|5070.102908056748|690.1004422087423|1.989117390804031|2.391872564975095|0.21370682711117686|1.1014121089576037|1.3151189360687807|41145.7418996893|341.3884368167546|0.8095238095238095|0.19047619047619047|0.4540337711069418|0.5459662288930581|0.1625|0.8375|0.25|2752.99|3.1|355170|Sertãozinho|2016|355170 Sertãozinho
3163|23.47442799358809|9.234146334009264|0.1321807376754833|0.23532755609276795|0.3675082937682513|0.19580627957830524|0.24001882620448742|0.43207973019848506|0.1320951640187223|0.5098157568607915|0.4901842431392085|8329.245102818277|918.0259074245844|1.3164590232072702|1.4173136901041705|0.12301213159394687|0.6502069812822907|0.7732191128762376|46653.33178282017|287.52443051495476|0.6403326403326404|0.3596673596673597|0.4815539407490218|0.5184460592509782|0.1590909090909091|0.8409090909090909|1.5|2786.33|3.2|355220|Sorocaba|2016|355220 Sorocaba
3165|6.744419770694235|73.27224424795764|0.13116910468772516|0.05172866100360993|0.1828977656913351|0.21920389590715444|0.25164515616513267|0.42317370114874575|0.10597724677896712|0.5033679053217708|0.4966320946782293|4284.8811164523|409.69590937138594|0.6706251408682287|0.7186588975144378|0.14040636558122693|0.27157547026895207|0.411981835850179|45215.33243793485|204.06956765924113|0.2828282828282828|0.7171717171717171|0.48271276595744683|0.5172872340425532|0.34080717488789236|0.6591928251121076|0.6|3472.14|3.9|355240|Sumaré|2016|355240 Sumaré
3167|8.5492642853429|6.195012045269416|0.0693252915995078|0.08319034991940935|0.15251564151891714|0.2241945267682282|0.25214995060572976|0.41289797050208843|0.11075755212395362|0.5099672437997192|0.49003275620028075|3451.464392797102|745.974210991525|0.5251390838662715|0.6915197837050903|0.14904937693894177|0.35355898715748973|0.5026083640964315|36368.71325326262|183.6461637116761|0.5454545454545454|0.45454545454545453|0.43162393162393164|0.5683760683760684|0.296551724137931|0.7034482758620689|0.51|2637.6|3.0|355250|Suzano|2016|355250 Suzano
3170|3.4435733793198|24.73228877672873|0.10462402095366599|0.03246952374424117|0.13709354469790716|0.22699444049599002|0.250076664153285|0.4215915117449483|0.1013373836057767|0.5221063340825375|0.47789366591746246|5572.050342192702|967.132435971903|0.32108751258194046|0.3932420097913653|0.14070126955837842|0.18219010545379768|0.3228913750121761|29272.181165511596|209.93711735568198|0.23684210526315788|0.7631578947368421|0.4494949494949495|0.5505050505050505|0.43575418994413406|0.5642458100558659|0.4|2315.28|2.6|355280|Taboão da Serra|2016|355280 Taboão da Serra
3185|8.238240104400587|91.802604930216|0.1398222139364614|0.2626962807291093|0.4025184946655707|0.21342801698204344|0.24231613378867356|0.40961976831882857|0.13463608091045445|0.5048429330463448|0.4951570669536553|2596.586982128179|692.5062072588914|2.36002948977603|2.5761183658596525|0.32201479573245656|0.6821629225384934|1.0041777182709501|32029.132017592176|233.30819358173667|0.6526315789473685|0.3473684210526316|0.4781115879828326|0.5218884120171674|0.3206751054852321|0.679324894514768|0.19|2276.6|2.6|355400|Tatuí|2016|355400 Tatuí
3186|16.453335776886174|89.36527624146666|0.16526707814351074|0.3174436946518919|0.4827107727954026|0.20140657010269467|0.23374655557228224|0.4276522911580477|0.1371945831669754|0.5080571791364222|0.49194282086357777|9116.341346877598|968.6319813068209|1.7803027823776205|2.24501417042472|0.2569003095894177|0.8345169292395097|1.0914172388289272|50809.344792941614|253.57533233409472|0.6576271186440678|0.3423728813559322|0.44227642276422763|0.5577235772357724|0.2353823088455772|0.7646176911544228|0.76|2970.59|3.4|355410|Taubaté|2016|355410 Taubaté
3198|38.117438321173466|503.1601890515304|0.2982609094663424|0.22943146882026338|0.5276923782866058|0.17254775998409275|0.2005231037489102|0.4278132121935178|0.19911592407347925|0.5141712170574649|0.48582878294253506|9429.263372030775|1186.7393199651265|2.7837684883525293|2.9979045259181083|0.3670903501124214|1.1165664815919485|1.48365683170437|25112.97220820141|227.61131250095596|0.43478260869565216|0.5652173913043478|0.48148148148148145|0.5185185185185185|0.24742268041237114|0.7525773195876289|0.08|1773.01|2.0|355500|Tupã|2016|355500 Tupã
3211|12.274621181295878|156.55881251932746|0.134275158281929|0.1912403769469898|0.3255155352289188|0.18122263635031982|0.21803030549632982|0.457552774206149|0.14319428394720138|0.5073810647613157|0.4926189352386843|1301.572077277388|717.9394052831171|2.7180547191614717|2.978467147344607|0.25634348399277357|0.5899969076024153|0.8463403915951889|43600.46199606126|346.85307856317445|0.5875|0.4125|0.47714285714285715|0.5228571428571429|0.30288461538461536|0.6971153846153846|0.26|2946.59|3.3|355620|Valinhos|2016|355620 Valinhos
3216|42.93664920578413|519.0816931970368|0.0847615657156419|0.0|0.0847615657156419|0.22272796623099222|0.2553526928749428|0.4187136584786994|0.10320568241536558|0.5008391395005849|0.49916086049941516|734.1250911186831|471.3329603824441|0.23309430571801523|0.313617793147875|0.1737612097170659|0.11866619200189867|0.2924274017189646|21527.74991947651|140.3566766685314|0.0|1.0|0.4263565891472868|0.5736434108527132|0.5942028985507246|0.4057971014492754|0.12|2723.32|3.1|355650|Várzea Paulista|2016|355650 Várzea Paulista
3218|32.788537788470585|57.41817986317388|0.28897461055630974|0.3494576685797234|0.6384322791360332|0.19162376849773524|0.2253329928361178|0.4455988494778296|0.13744438918831736|0.5049528904181395|0.49504710958186043|2498.649614924531|1023.3957876910256|3.037593580731442|3.3265681912877514|0.2553729116544132|0.8870848510100671|1.1424577626644803|108668.41039770973|472.07698821252404|0.5473684210526316|0.45263157894736844|0.47729672650475186|0.5227032734952481|0.2235294117647059|0.7764705882352941|0.4|2993.33|3.4|355670|Vinhedo|2016|355670 Vinhedo
3222|18.2707032333437|5.224031131544221|0.06303633414300003|0.08404844552400004|0.14708477966700007|0.21642474722430008|0.2500945545012145|0.41638440397044857|0.11709629430403684|0.5029879222383782|0.4970120777616218|2391.66819354676|906.2607687070828|0.8110674993066004|0.8825086780020003|0.2773598702292001|0.3277889375436001|0.6051488077728002|25858.050471091534|151.39646492238126|0.5714285714285714|0.42857142857142855|0.47890818858560796|0.5210918114143921|0.4583333333333333|0.5416666666666666|0.15|2335.25|2.7|355700|Votorantim|2016|355700 Votorantim
3223|23.78065469079219|12.421639116362925|0.14119078132806223|0.43443317331711445|0.5756239546451768|0.16735451919108543|0.21676043182657428|0.44412103308208617|0.17176401590025414|0.5112518191889133|0.48874818081108673|9017.328453200687|1945.8126072506896|3.1224884332167604|3.7578469491930404|0.36926819731954735|0.8905880053000846|1.259856202619632|28087.79375285097|250.54847188131285|0.7547169811320755|0.24528301886792453|0.4538279400157853|0.5461720599842147|0.29310344827586204|0.7068965517241379|0.13|1956.78|2.2|355710|Votuporanga|2016|355710 Votuporanga
3225|93.32310955684228|1115.0736685203233|0.31531273290145045|0.37264232070171416|0.6879550536031647|0.16401995069655448|0.21085822392936995|0.42799403772286876|0.19712778765120678|0.5145330505073669|0.48546694949263314|10270.035257696498|1456.1549045462364|3.7694203978673393|4.041735939918592|0.601960671902769|1.3185805194060654|1.9205411913088344|30358.792696210516|273.31880983775727|0.5416666666666666|0.4583333333333333|0.48256880733944957|0.5174311926605505|0.31343283582089554|0.6865671641791045|0.05|1653.86|2.1|350010|Adamantina|2015|350010 Adamantina
3243|18.74108466300462|232.31532827622286|0.14386607376405966|0.5558461940884123|0.6997122678524719|0.17837649315546256|0.22611387217717324|0.44717063388264017|0.14833900078472403|0.5095954311622635|0.49040456883773653|2597.4570581567705|458.7994594123289|3.0713226959630306|3.1563344668236115|0.18964164268898773|0.7040718458453222|0.8937134885343099|43081.67744790305|328.9999128084402|0.794392523364486|0.205607476635514|0.49317465873293664|0.5068253412670634|0.2121951219512195|0.7878048780487805|0.51|2378.61|3.0|350160|Americana|2015|350160 Americana
3246|55.16483516483517|13.848576844685795|0.3135645158991463|0.23517338692435968|0.548737902823506|0.17657958124884196|0.22771910320548452|0.43200638531377833|0.1636949302318952|0.5076466983081769|0.4923533016918231|5145.474836447598|817.8368324282721|3.2853009506706004|3.3850714784566924|0.4133350436852382|1.2542580635965852|1.667593107281823|46144.33236413392|327.3185958010861|0.42857142857142855|0.5714285714285714|0.49252136752136755|0.5074786324786325|0.24786324786324787|0.7521367521367521|0.17|2145.35|2.7|350190|Amparo|2015|350190 Amparo
3248|6.273828330700368|16.731613129717395|0.29840266807091453|0.41249780586273477|0.7109004739336493|0.17879585746884324|0.21890468667719853|0.4327014218009479|0.16959803405301035|0.5065999648938038|0.49340003510619623|3302.737054590135|981.1406003159558|2.7031771107600493|2.790942601369142|0.35106196243637|0.4914867474109181|0.8425487098472881|46244.2738283307|248.70984728804635|0.5802469135802469|0.41975308641975306|0.49201277955271566|0.5079872204472844|0.4166666666666667|0.5833333333333334|0.14|1883.13|2.4|350210|Andradina|2015|350210 Andradina
3256|10.907072513804973|97.62538867108286|0.2625804640134774|0.3769719532866755|0.6395524173001529|0.1778267696883352|0.2161895155000468|0.44379218186166947|0.16219153294994854|0.5175434947639895|0.4824565052360104|7397.419639978786|918.155905200653|2.6518027058786826|3.1405663418641656|0.309376982352513|0.8969332681648485|1.2063102505173615|33525.70979399132|275.16872744667796|0.5894308943089431|0.4105691056910569|0.4578096947935368|0.5421903052064632|0.25646551724137934|0.7435344827586207|0.33|2043.39|2.6|350280|Araçatuba|2015|350280 Araçatuba
3261|5.225846898275079|13.669134625148452|0.24944481971541216|0.2913868690480921|0.5408316887635042|0.1795958552425354|0.22833693151967083|0.43393244239590645|0.15813477084188732|0.5173838757102555|0.4826161242897445|5656.171838783592|797.5670520920252|2.5650874381354773|2.80570235272822|0.4083831119234624|1.1854147627183746|1.5937978746418369|36810.65310834735|322.0442996340004|0.5387755102040817|0.46122448979591835|0.477599671187834|0.522400328812166|0.2562326869806094|0.7437673130193906|0.43|2194.07|2.8|350320|Araraquara|2015|350320 Araraquara
3262|8.921089385474861|11.132060831781502|0.11250775915580385|0.2599317194289261|0.37243947858473|0.18838454376163874|0.23726722532588454|0.4303615766604593|0.14398665425201737|0.506967721911856|0.493032278088144|4328.1812538795775|692.9921632526381|2.1725636250775913|2.4286157666045933|0.28708876474239603|0.7332402234636871|1.020328988206083|35423.533597144626|279.8106765983861|0.6979166666666666|0.3020833333333333|0.47217537942664417|0.5278246205733558|0.2813688212927757|0.7186311787072244|0.24|2237.78|2.8|350330|Araras|2015|350330 Araras
3271|20.155479749181687|62.34836534290334|0.29084670899554366|0.42394605040028394|0.7147927593958275|0.18768978980163267|0.22817170800962258|0.4247545056591868|0.15938399652955793|0.5107071025752258|0.4892928974247742|7324.31044681942|1925.949934929211|2.750719722364633|2.8936782742437983|0.3894388137397957|0.5866230232283|0.9760618369680956|26728.128662696687|224.13929092558269|0.593103448275862|0.4068965517241379|0.4873362445414847|0.5126637554585153|0.398989898989899|0.601010101010101|0.14|1953.98|2.5|350400|Assis|2015|350400 Assis
3272|2.7887342427401776|10.234253676390175|0.12029833988290961|0.44473931714287795|0.5650376570257877|0.20167105330310078|0.23030934900371103|0.4194693749589892|0.148550222734199|0.5095400228931386|0.4904599771068614|2385.6101313074605|579.9631814171873|1.7461486304216276|1.786248077049264|0.2369512755269432|0.5759738697424157|0.8129251452693589|40535.47103726332|273.42719034113696|0.7870967741935484|0.2129032258064516|0.49432404540763675|0.5056759545923633|0.2914798206278027|0.7085201793721974|0.29|2269.26|2.9|350410|Atibaia|2015|350410 Atibaia
3276|7.9997052889301985|17.288884858652036|0.21536578177778784|0.24937090521638597|0.46473668699417375|0.20619573349051257|0.23454467139715718|0.41232345673414794|0.1469361383781823|0.5037292285370996|0.4962707714629004|5896.165808981887|2377.5569585817593|2.164992858924078|2.30101335267847|0.35138627553218016|0.4874067692865725|0.8387930448187526|24720.92482600712|229.62526353970662|0.5365853658536586|0.4634146341463415|0.4847715736040609|0.5152284263959391|0.4189189189189189|0.581081081081081|0.11|1706.79|2.2|350450|Avaré|2015|350450 Avaré
3287|62.221111101773964|664.8284439365036|0.29832183463726586|0.10084118353935748|0.3991630181766233|0.19148900410927822|0.23117000983201538|0.4251380263699695|0.15220295968873687|0.5165253489525122|0.48347465104748777|58032.93548685283|2134.254657602165|1.7395104160539165|1.9411927831326314|0.36134757434936426|0.5966436692745317|0.957991243623896|32316.922789267137|268.17872419095954|0.25263157894736843|0.7473684210526316|0.4726027397260274|0.5273972602739726|0.37719298245614036|0.6228070175438597|0.2|1859.99|2.4|350550|Barretos|2015|350550 Barretos
3289|19.58282512578137|33.76093916755603|0.24393962494282664|0.07623113279463332|0.32017075773745995|0.23009986278396097|0.26082482085683795|0.4159132489708797|0.09316206738832139|0.5153643848147583|0.4846356151852417|6715.689777405092|1768.9161076383596|0.7889922244244549|0.9471718249733191|0.14102759567007164|0.5660161610001525|0.7070437566702241|182043.85073181888|1034.09056258576|0.23809523809523808|0.7619047619047619|0.4544456641053787|0.5455543358946213|0.19946091644204852|0.8005390835579514|2.46|3615.48|4.6|350570|Barueri|2015|350570 Barueri
3291|12.926119933241898|139.48196374572436|0.23960209527901252|0.30569922501115393|0.5453013202901664|0.19280532742865641|0.23452914057207067|0.41423071203133005|0.1584348199679429|0.5084852190293636|0.49151478097063633|6018.848918485714|3050.5904126113323|3.2470214980914456|3.3792157575557282|0.36353421352677756|0.47920419055802504|0.8427384040848026|26371.614339772295|240.70922220202587|0.5606060606060606|0.4393939393939394|0.49002493765586036|0.5099750623441397|0.43137254901960786|0.5686274509803921|0.08|2048.36|2.6|350590|Batatais|2015|350590 Batatais
